index,date,number_of_game,day_of_week,v_name,v_league,v_game_number,h_name,h_league,h_game_number,v_score,h_score,length_outs,day_night,completion,forefeit,protest,park_id,attendance,,,
164538,20130924,0,Tue,DET,AL,158,MIN,AL,157,4,2,54,N,,,,MIN04,25541,,,
164539,20130924,0,Tue,TBA,AL,157,NYA,AL,157,7,0,54,N,,,,NYC21,43407,,,
164540,20130924,0,Tue,KCA,AL,157,SEA,AL,158,0,4,51,N,,,,SEA03,12528,,,
164541,20130924,0,Tue,HOU,AL,158,TEX,AL,157,2,3,51,N,,,,ARL02,42267,,,
164542,20130924,0,Tue,MIL,NL,157,ATL,NL,157,2,3,53,N,,,,ATL02,22605,,,
164543,20130924,0,Tue,PIT,NL,158,CHN,NL,158,8,2,54,N,,,,CHI11,34138,,,
164544,20130924,0,Tue,NYN,NL,157,CIN,NL,158,4,2,54,N,,,,CIN09,28887,,,
164545,20130924,0,Tue,BOS,AL,158,COL,NL,158,3,8,51,N,,,,DEN02,32315,,,
164546,20130924,0,Tue,PHI,NL,157,MIA,NL,158,2,1,54,N,,,,MIA02,19375,,,
164547,20130924,0,Tue,ARI,NL,157,SDN,NL,157,2,1,72,N,,,,SAN02,18562,,,
164548,20130924,0,Tue,LAN,NL,157,SFN,NL,157,2,1,54,N,,,,SFO03,41625,,,
164549,20130924,0,Tue,WAS,NL,158,SLN,NL,158,0,2,51,N,,,,STL10,38940,,,
164550,20130925,0,Wed,OAK,AL,159,ANA,AL,158,1,3,51,D,,,,ANA01,36226,,,
164551,20130925,0,Wed,TOR,AL,158,BAL,AL,158,5,9,51,N,,,,BAL12,23698,,,
164552,20130925,0,Wed,CHA,AL,158,CLE,AL,158,2,7,51,N,,,,CLE08,30942,,,
164553,20130925,0,Wed,DET,AL,159,MIN,AL,158,1,0,54,N,,,,MIN04,26517,,,
164554,20130925,0,Wed,TBA,AL,158,NYA,AL,158,8,3,54,N,,,,NYC21,37260,,,
164555,20130925,0,Wed,KCA,AL,158,SEA,AL,159,0,6,51,N,,,,SEA03,15347,,,
164556,20130925,0,Wed,HOU,AL,159,TEX,AL,158,3,7,51,N,,,,ARL02,43207,,,
164557,20130925,0,Wed,MIL,NL,158,ATL,NL,158,4,0,54,N,,,,ATL02,19558,,,
164558,20130925,0,Wed,PIT,NL,159,CHN,NL,159,2,4,51,D,,,,CHI11,26171,,,
164559,20130925,0,Wed,NYN,NL,158,CIN,NL,159,1,0,54,D,,,,CIN09,26223,,,
164560,20130925,0,Wed,BOS,AL,159,COL,NL,159,15,5,54,N,,,,DEN02,48775,,,
164561,20130925,0,Wed,PHI,NL,158,MIA,NL,159,2,3,51,N,,,,MIA02,19180,,,
164562,20130925,0,Wed,ARI,NL,158,SDN,NL,158,2,12,51,N,,,,SAN02,29528,,,
164563,20130925,0,Wed,LAN,NL,158,SFN,NL,158,4,6,51,N,,,,SFO03,41377,,,
164564,20130925,0,Wed,WAS,NL,159,SLN,NL,159,1,4,51,D,,,,STL10,40597,,,
164565,20130926,0,Thu,TOR,AL,159,BAL,AL,159,2,3,51,N,,,,BAL12,27498,,,
164566,20130926,0,Thu,KCA,AL,159,CHA,AL,159,3,2,54,N,,,,CHI12,16434,,,
164567,20130926,0,Thu,CLE,AL,159,MIN,AL,159,6,5,54,N,,,,MIN04,24929,,,
164568,20130926,0,Thu,TBA,AL,159,NYA,AL,159,4,0,54,N,,,,NYC21,48675,,,
164569,20130926,0,Thu,ANA,AL,159,TEX,AL,159,5,6,51,N,,,,ARL02,26198,,,
164570,20130926,0,Thu,PHI,NL,159,ATL,NL,159,1,7,51,N,,,,ATL02,27858,,,
164571,20130926,0,Thu,MIL,NL,159,NYN,NL,159,4,2,54,N,,,,NYC20,21350,,,
164572,20130926,0,Thu,ARI,NL,159,SDN,NL,159,2,3,63,D,,,,SAN02,21393,,,
164573,20130926,0,Thu,LAN,NL,159,SFN,NL,159,2,3,51,N,,,,SFO03,41221,,,
164574,20130927,0,Fri,BOS,AL,160,BAL,AL,160,12,3,54,N,,,,BAL12,30774,,,
164575,20130927,0,Fri,KCA,AL,160,CHA,AL,160,6,1,54,N,,,,CHI12,24474,,,
164576,20130927,0,Fri,NYA,AL,160,HOU,AL,160,3,2,54,N,,,,HOU03,29486,,,
164577,20130927,0,Fri,CLE,AL,160,MIN,AL,160,12,6,54,N,,,,MIN04,24074,,,
164578,20130927,0,Fri,OAK,AL,160,SEA,AL,160,8,2,54,N,,,,SEA03,23014,,,
164579,20130927,0,Fri,ANA,AL,160,TEX,AL,160,3,5,51,N,,,,ARL02,37355,,,
164580,20130927,0,Fri,TBA,AL,160,TOR,AL,160,3,6,51,N,,,,TOR02,27288,,,
164581,20130927,0,Fri,WAS,NL,160,ARI,NL,160,8,4,54,N,,,,PHO01,31037,,,
164582,20130927,0,Fri,PHI,NL,160,ATL,NL,160,0,1,51,N,,,,ATL02,38711,,,
164583,20130927,0,Fri,PIT,NL,160,CIN,NL,160,4,1,54,N,,,,CIN09,40107,,,
164584,20130927,0,Fri,COL,NL,160,LAN,NL,160,0,11,51,N,,,,LOS03,52367,,,
164585,20130927,0,Fri,DET,AL,160,MIA,NL,160,2,3,51,N,,,,MIA02,26992,,,
164586,20130927,0,Fri,MIL,NL,160,NYN,NL,160,4,2,54,N,,,,NYC20,25276,,,
164587,20130927,0,Fri,SDN,NL,160,SFN,NL,160,3,7,51,N,,,,SFO03,41103,,,
164588,20130927,0,Fri,CHN,NL,160,SLN,NL,160,0,7,51,N,,,,STL10,44030,,,
164589,20130928,0,Sat,BOS,AL,161,BAL,AL,161,5,6,51,N,,,,BAL12,36556,,,
164590,20130928,0,Sat,KCA,AL,161,CHA,AL,161,5,6,51,N,,,,CHI12,22235,,,
164591,20130928,0,Sat,NYA,AL,161,HOU,AL,161,2,1,54,N,,,,HOU03,37199,,,
164592,20130928,0,Sat,CLE,AL,161,MIN,AL,161,5,1,54,D,,,,MIN04,30452,,,
164593,20130928,0,Sat,OAK,AL,161,SEA,AL,161,5,7,51,D,,,,SEA03,17751,,,
164594,20130928,0,Sat,ANA,AL,161,TEX,AL,161,4,7,51,D,,,,ARL02,38635,,,
164595,20130928,0,Sat,TBA,AL,161,TOR,AL,161,2,7,51,D,,,,TOR02,33232,,,
164596,20130928,0,Sat,WAS,NL,161,ARI,NL,161,2,0,54,N,,,,PHO01,29673,,,
164597,20130928,0,Sat,PHI,NL,161,ATL,NL,161,5,4,54,N,,,,ATL02,38171,,,
164598,20130928,0,Sat,PIT,NL,161,CIN,NL,161,8,3,54,D,,,,CIN09,40707,,,
164599,20130928,0,Sat,COL,NL,161,LAN,NL,161,1,0,54,N,,,,LOS03,52879,,,
164600,20130928,0,Sat,DET,AL,161,MIA,NL,161,1,2,58,N,,,,MIA02,28750,,,
164601,20130928,0,Sat,MIL,NL,161,NYN,NL,161,4,2,60,D,,,,NYC20,29326,,,
164602,20130928,0,Sat,SDN,NL,161,SFN,NL,161,9,3,54,D,,,,SFO03,41201,,,
164603,20130928,0,Sat,CHN,NL,161,SLN,NL,161,2,6,51,D,,,,STL10,42520,,,
164604,20130929,0,Sun,BOS,AL,162,BAL,AL,162,6,7,51,D,,,,BAL12,44230,,,
164605,20130929,0,Sun,KCA,AL,162,CHA,AL,162,4,1,54,D,,,,CHI12,22633,,,
164606,20130929,0,Sun,NYA,AL,162,HOU,AL,162,5,1,84,D,,,,HOU03,40542,,,
164607,20130929,0,Sun,CLE,AL,162,MIN,AL,162,5,1,54,D,,,,MIN04,30935,,,
164608,20130929,0,Sun,OAK,AL,162,SEA,AL,162,9,0,54,D,,,,SEA03,17081,,,
164609,20130929,0,Sun,ANA,AL,162,TEX,AL,162,2,6,51,D,,,,ARL02,40057,,,
164610,20130929,0,Sun,TBA,AL,162,TOR,AL,162,7,6,54,D,,,,TOR02,44551,,,
164611,20130929,0,Sun,WAS,NL,162,ARI,NL,162,2,3,51,D,,,,PHO01,30420,,,
164612,20130929,0,Sun,PHI,NL,162,ATL,NL,162,5,12,51,D,,,,ATL02,42194,,,
164613,20130929,0,Sun,PIT,NL,162,CIN,NL,162,4,2,54,D,,,,CIN09,40142,,,
164614,20130929,0,Sun,COL,NL,162,LAN,NL,162,2,1,54,D,,,,LOS03,52396,,,
164615,20130929,0,Sun,DET,AL,162,MIA,NL,162,0,1,53,D,,,,MIA02,28315,,,
164616,20130929,0,Sun,MIL,NL,162,NYN,NL,162,2,3,51,D,,,,NYC20,41891,,,
164617,20130929,0,Sun,SDN,NL,162,SFN,NL,162,6,7,51,D,,,,SFO03,41495,,,
164618,20130929,0,Sun,CHN,NL,162,SLN,NL,162,0,4,51,D,,,,STL10,44808,,,
164619,20130930,0,Mon,TBA,AL,163,TEX,AL,163,5,2,54,N,,,,ARL02,42796,,,
164620,20140322,0,Sat,LAN,NL,1,ARI,NL,1,3,1,54,N,,,,SYD01,38266,,,
164621,20140323,0,Sun,LAN,NL,2,ARI,NL,2,7,5,54,D,,,,SYD01,38079,,,
164622,20140330,0,Sun,LAN,NL,3,SDN,NL,1,1,3,51,N,,,,SAN02,45567,,,
164623,20140331,0,Mon,SEA,AL,1,ANA,AL,1,10,3,54,N,,,,ANA01,44152,,,
164624,20140331,0,Mon,BOS,AL,1,BAL,AL,1,1,2,51,D,,,,BAL12,46685,,,
164625,20140331,0,Mon,MIN,AL,1,CHA,AL,1,3,5,51,D,,,,CHI12,37422,,,
164626,20140331,0,Mon,KCA,AL,1,DET,AL,1,3,4,52,D,,,,DET05,45068,,,
164627,20140331,0,Mon,CLE,AL,1,OAK,AL,1,2,0,54,N,,,,OAK01,36067,,,
164628,20140331,0,Mon,TOR,AL,1,TBA,AL,1,2,9,51,D,,,,STP01,31042,,,
164629,20140331,0,Mon,PHI,NL,1,TEX,AL,1,14,10,54,D,,,,ARL02,49031,,,
164630,20140331,0,Mon,SFN,NL,1,ARI,NL,3,9,8,54,N,,,,PHO01,48541,,,
164631,20140331,0,Mon,SLN,NL,1,CIN,NL,1,1,0,54,D,,,,CIN09,43134,,,
164632,20140331,0,Mon,COL,NL,1,MIA,NL,1,1,10,51,N,,,,MIA02,37116,,,
164633,20140331,0,Mon,ATL,NL,1,MIL,NL,1,0,2,51,D,,,,MIL06,45691,,,
164634,20140331,0,Mon,WAS,NL,1,NYN,NL,1,9,7,60,D,,,,NYC20,42442,,,
164635,20140331,0,Mon,CHN,NL,1,PIT,NL,1,0,1,57,D,,,,PIT08,39833,,,
164636,20140401,0,Tue,SEA,AL,2,ANA,AL,2,8,3,54,N,,,,ANA01,43567,,,
164637,20140401,0,Tue,NYA,AL,1,HOU,AL,1,2,6,51,N,,,,HOU03,42117,,,
164638,20140401,0,Tue,TOR,AL,2,TBA,AL,2,4,2,54,N,,,,STP01,11113,,,
164639,20140401,0,Tue,PHI,NL,2,TEX,AL,2,2,3,52,N,,,,ARL02,29530,,,
164640,20140401,0,Tue,SFN,NL,2,ARI,NL,4,4,5,51,N,,,,PHO01,18974,,,
164641,20140401,0,Tue,COL,NL,2,MIA,NL,2,3,4,51,N,,,,MIA02,15906,,,
164642,20140401,0,Tue,ATL,NL,2,MIL,NL,2,5,2,54,N,,,,MIL06,21503,,,
164643,20140401,0,Tue,LAN,NL,4,SDN,NL,2,3,2,54,D,,,,SAN02,35033,,,
164644,20140402,0,Wed,SEA,AL,3,ANA,AL,3,8,2,54,N,,,,ANA01,38007,,,
164645,20140402,0,Wed,BOS,AL,2,BAL,AL,2,6,2,54,N,,,,BAL12,25708,,,
164646,20140402,0,Wed,MIN,AL,2,CHA,AL,2,6,7,65,D,,,,CHI12,10625,,,
164647,20140402,0,Wed,KCA,AL,2,DET,AL,2,1,2,59,D,,,,DET05,26906,,,
164648,20140402,0,Wed,NYA,AL,2,HOU,AL,2,1,3,51,N,,,,HOU03,23145,,,
164649,20140402,1,Wed,CLE,AL,2,OAK,AL,2,1,6,51,D,,,,OAK01,15134,,,
164650,20140402,2,Wed,CLE,AL,3,OAK,AL,3,6,4,54,N,,,,OAK01,12198,,,
164651,20140402,0,Wed,TOR,AL,3,TBA,AL,3,3,0,54,N,,,,STP01,10808,,,
164652,20140402,0,Wed,PHI,NL,3,TEX,AL,3,3,4,52,N,,,,ARL02,28218,,,
164653,20140402,0,Wed,SFN,NL,3,ARI,NL,5,2,0,54,N,,,,PHO01,19357,,,
164654,20140402,0,Wed,SLN,NL,2,CIN,NL,2,0,1,52,N,,,,CIN09,36189,,,
164655,20140402,0,Wed,COL,NL,3,MIA,NL,3,6,5,54,N,,,,MIA02,15866,,,
164656,20140402,0,Wed,ATL,NL,3,MIL,NL,3,1,0,54,D,,,,MIL06,21712,,,
164657,20140402,0,Wed,WAS,NL,2,NYN,NL,2,5,1,54,N,,,,NYC20,29146,,,
164658,20140402,0,Wed,CHN,NL,2,PIT,NL,2,3,4,94,N,,,,PIT08,29762,,,
164659,20140402,0,Wed,LAN,NL,5,SDN,NL,3,5,1,54,N,,,,SAN02,27498,,,
164660,20140403,0,Thu,BOS,AL,3,BAL,AL,3,4,3,54,N,,,,BAL12,20880,,,
164661,20140403,0,Thu,MIN,AL,3,CHA,AL,3,10,9,54,D,,,,CHI12,11056,,,
164662,20140403,0,Thu,NYA,AL,3,HOU,AL,3,4,2,54,N,,,,HOU03,26348,,,
164663,20140403,0,Thu,SEA,AL,4,OAK,AL,4,2,3,69,N,,,,OAK01,11236,,,
164664,20140403,0,Thu,TOR,AL,4,TBA,AL,4,2,7,51,N,,,,STP01,9571,,,
164665,20140403,0,Thu,SFN,NL,4,ARI,NL,6,8,5,54,D,,,,PHO01,19131,,,
164666,20140403,0,Thu,SLN,NL,3,CIN,NL,3,7,6,54,D,,,,CIN09,16857,,,
164667,20140403,0,Thu,COL,NL,4,MIA,NL,4,5,8,51,D,,,,MIA02,15378,,,
164668,20140403,0,Thu,WAS,NL,3,NYN,NL,3,8,2,54,D,,,,NYC20,20561,,,
164669,20140403,0,Thu,CHN,NL,3,PIT,NL,3,3,2,54,D,,,,PIT08,11418,,,
164670,20140404,0,Fri,MIL,NL,4,BOS,AL,4,6,2,54,D,,,,BOS07,36728,,,
164671,20140404,0,Fri,MIN,AL,4,CLE,AL,4,2,7,51,N,,,,CLE08,41274,,,
164672,20140404,0,Fri,BAL,AL,4,DET,AL,3,4,10,51,D,,,,DET05,23625,,,
164673,20140404,0,Fri,ANA,AL,4,HOU,AL,4,11,1,54,N,,,,HOU03,15611,,,
164674,20140404,0,Fri,CHA,AL,4,KCA,AL,3,5,7,51,D,,,,KAN06,40103,,,
164675,20140404,0,Fri,TEX,AL,4,TBA,AL,5,1,8,51,N,,,,STP01,14304,,,
164676,20140404,0,Fri,NYA,AL,4,TOR,AL,5,7,3,54,N,,,,TOR02,48197,,,
164677,20140404,0,Fri,PHI,NL,4,CHN,NL,4,7,2,54,D,,,,CHI11,38283,,,
164678,20140404,0,Fri,ARI,NL,7,COL,NL,5,2,12,51,D,,,,DEN02,49130,,,
164679,20140404,0,Fri,SFN,NL,5,LAN,NL,6,8,4,54,D,,,,LOS03,53493,,,
164680,20140404,0,Fri,SDN,NL,4,MIA,NL,5,2,8,51,N,,,,MIA02,17783,,,
164681,20140404,0,Fri,CIN,NL,4,NYN,NL,4,3,4,51,N,,,,NYC20,35845,,,
164682,20140404,0,Fri,SLN,NL,4,PIT,NL,4,2,12,51,N,,,,PIT08,23342,,,
164683,20140404,0,Fri,ATL,NL,4,WAS,NL,4,2,1,54,D,,,,WAS11,42834,,,
164684,20140405,0,Sat,MIL,NL,5,BOS,AL,5,7,6,66,N,,,,BOS07,35729,,,
164685,20140405,0,Sat,MIN,AL,5,CLE,AL,5,7,3,54,D,,,,CLE08,14153,,,
164686,20140405,0,Sat,BAL,AL,5,DET,AL,4,6,7,51,D,,,,DET05,32041,,,
164687,20140405,0,Sat,ANA,AL,5,HOU,AL,5,5,1,54,N,,,,HOU03,28515,,,
164688,20140405,0,Sat,CHA,AL,5,KCA,AL,4,3,4,51,D,,,,KAN06,21463,,,
164689,20140405,0,Sat,SEA,AL,5,OAK,AL,5,3,1,54,D,,,,OAK01,30290,,,
164690,20140405,0,Sat,TEX,AL,5,TBA,AL,6,4,5,51,N,,,,STP01,30364,,,
164691,20140405,0,Sat,NYA,AL,5,TOR,AL,6,0,4,51,D,,,,TOR02,45446,,,
164692,20140405,0,Sat,PHI,NL,5,CHN,NL,5,2,0,54,D,,,,CHI11,30651,,,
164693,20140405,0,Sat,ARI,NL,8,COL,NL,6,4,9,51,N,,,,DEN02,33078,,,
164694,20140405,0,Sat,SFN,NL,6,LAN,NL,7,7,2,54,D,,,,LOS03,49520,,,
164695,20140405,0,Sat,SDN,NL,5,MIA,NL,6,0,5,51,N,,,,MIA02,35188,,,
164696,20140405,0,Sat,CIN,NL,5,NYN,NL,5,3,6,51,D,,,,NYC20,25424,,,
164697,20140405,0,Sat,SLN,NL,5,PIT,NL,5,6,1,54,N,,,,PIT08,30092,,,
164698,20140405,0,Sat,ATL,NL,5,WAS,NL,5,6,2,54,N,,,,WAS11,37841,,,
164699,20140406,0,Sun,MIL,NL,6,BOS,AL,6,4,0,54,D,,,,BOS07,35958,,,
164700,20140406,0,Sun,MIN,AL,6,CLE,AL,6,10,7,54,D,,,,CLE08,13104,,,
164701,20140406,0,Sun,BAL,AL,6,DET,AL,5,3,1,54,D,,,,DET05,34261,,,
164702,20140406,0,Sun,ANA,AL,6,HOU,AL,6,4,7,51,D,,,,HOU03,14786,,,
164703,20140406,0,Sun,CHA,AL,6,KCA,AL,5,5,1,54,D,,,,KAN06,29760,,,
164704,20140406,0,Sun,SEA,AL,6,OAK,AL,6,3,6,51,D,,,,OAK01,32852,,,
164705,20140406,0,Sun,TEX,AL,6,TBA,AL,7,3,0,54,D,,,,STP01,22569,,,
164706,20140406,0,Sun,NYA,AL,6,TOR,AL,7,6,4,54,D,,,,TOR02,34067,,,
164707,20140406,0,Sun,PHI,NL,6,CHN,NL,6,3,8,51,D,,,,CHI11,26712,,,
164708,20140406,0,Sun,ARI,NL,9,COL,NL,7,5,3,54,D,,,,DEN02,29779,,,
164709,20140406,0,Sun,SFN,NL,7,LAN,NL,8,2,6,51,N,,,,LOS03,48367,,,
164710,20140406,0,Sun,SDN,NL,6,MIA,NL,7,4,2,54,D,,,,MIA02,22496,,,
164711,20140406,0,Sun,CIN,NL,6,NYN,NL,6,2,1,54,D,,,,NYC20,26928,,,
164712,20140406,0,Sun,SLN,NL,6,PIT,NL,6,1,2,51,D,,,,PIT08,25704,,,
164713,20140406,0,Sun,ATL,NL,6,WAS,NL,6,1,2,51,D,,,,WAS11,34327,,,
164714,20140407,0,Mon,TEX,AL,7,BOS,AL,7,1,5,51,N,,,,BOS07,35842,,,
164715,20140407,0,Mon,ANA,AL,7,HOU,AL,7,9,1,54,D,,,,HOU03,17936,,,
164716,20140407,0,Mon,TBA,AL,8,KCA,AL,6,2,4,51,N,,,,KAN06,12087,,,
164717,20140407,0,Mon,OAK,AL,7,MIN,AL,7,8,3,54,D,,,,MIN04,35837,,,
164718,20140407,0,Mon,BAL,AL,7,NYA,AL,7,2,4,51,D,,,,NYC21,48142,,,
164719,20140407,0,Mon,CHA,AL,7,COL,NL,8,1,8,51,N,,,,DEN02,22550,,,
164720,20140407,0,Mon,CIN,NL,7,SLN,NL,7,3,5,51,D,,,,STL10,47492,,,
164721,20140408,0,Tue,TEX,AL,8,BOS,AL,8,10,7,54,N,,,,BOS07,34142,,,
164722,20140408,0,Tue,SDN,NL,7,CLE,AL,7,6,8,51,N,,,,CLE08,9029,,,
164723,20140408,0,Tue,TBA,AL,9,KCA,AL,7,1,0,54,N,,,,KAN06,13905,,,
164724,20140408,0,Tue,BAL,AL,8,NYA,AL,8,14,5,54,D,,,,NYC21,35864,,,
164725,20140408,0,Tue,ANA,AL,8,SEA,AL,7,3,5,51,N,,,,SEA03,45661,,,
164726,20140408,0,Tue,HOU,AL,8,TOR,AL,8,2,5,51,N,,,,TOR02,13123,,,
164727,20140408,0,Tue,NYN,NL,7,ATL,NL,7,4,0,54,N,,,,ATL02,47144,,,
164728,20140408,0,Tue,PIT,NL,7,CHN,NL,7,7,6,54,N,,,,CHI11,26177,,,
164729,20140408,0,Tue,CHA,AL,8,COL,NL,9,15,3,54,N,,,,DEN02,25393,,,
164730,20140408,0,Tue,DET,AL,6,LAN,NL,9,2,3,58,N,,,,LOS03,53231,,,
164731,20140408,0,Tue,MIL,NL,7,PHI,NL,7,10,4,54,D,,,,PHI13,45061,,,
164732,20140408,0,Tue,ARI,NL,10,SFN,NL,8,3,7,51,D,,,,SFO03,42166,,,
164733,20140408,0,Tue,CIN,NL,8,SLN,NL,8,5,7,51,N,,,,STL10,40672,,,
164734,20140408,0,Tue,MIA,NL,8,WAS,NL,7,0,5,51,N,,,,WAS11,21728,,,
164735,20140409,0,Wed,TEX,AL,9,BOS,AL,9,2,4,51,D,,,,BOS07,33585,,,
164736,20140409,1,Wed,SDN,NL,8,CLE,AL,8,0,2,51,D,,,,CLE08,0,,,
164737,20140409,2,Wed,SDN,NL,9,CLE,AL,9,2,1,54,D,,,,CLE08,9930,,,
164738,20140409,0,Wed,TBA,AL,10,KCA,AL,8,3,7,51,D,,,,KAN06,13612,,,
164739,20140409,0,Wed,OAK,AL,8,MIN,AL,8,7,4,66,D,,,,MIN04,22973,,,
164740,20140409,0,Wed,BAL,AL,9,NYA,AL,9,5,4,54,N,,,,NYC21,39412,,,
164741,20140409,0,Wed,ANA,AL,9,SEA,AL,8,2,0,54,N,,,,SEA03,16437,,,
164742,20140409,0,Wed,HOU,AL,9,TOR,AL,9,3,7,51,N,,,,TOR02,13569,,,
164743,20140409,0,Wed,NYN,NL,8,ATL,NL,8,3,4,51,N,,,,ATL02,19608,,,
164744,20140409,0,Wed,PIT,NL,8,CHN,NL,8,5,7,51,N,,,,CHI11,28247,,,
164745,20140409,0,Wed,CHA,AL,9,COL,NL,10,4,10,51,D,,,,DEN02,22745,,,
164746,20140409,0,Wed,DET,AL,7,LAN,NL,10,7,6,60,N,,,,LOS03,42687,,,
164747,20140409,0,Wed,MIL,NL,8,PHI,NL,8,9,4,54,N,,,,PHI13,31168,,,
164748,20140409,0,Wed,ARI,NL,11,SFN,NL,9,7,3,54,N,,,,SFO03,41157,,,
164749,20140409,0,Wed,CIN,NL,9,SLN,NL,9,4,0,54,D,,,,STL10,41137,,,
164750,20140409,0,Wed,MIA,NL,9,WAS,NL,8,7,10,51,N,,,,WAS11,21190,,,
164751,20140410,0,Thu,CLE,AL,10,CHA,AL,10,3,7,51,N,,,,CHI12,11116,,,
164752,20140410,0,Thu,OAK,AL,9,MIN,AL,9,6,1,54,D,,,,MIN04,20650,,,
164753,20140410,0,Thu,BOS,AL,10,NYA,AL,10,1,4,51,N,,,,NYC21,42821,,,
164754,20140410,0,Thu,HOU,AL,10,TOR,AL,10,6,4,54,N,,,,TOR02,15778,,,
164755,20140410,0,Thu,NYN,NL,9,ATL,NL,9,6,4,54,N,,,,ATL02,29470,,,
164756,20140410,0,Thu,PIT,NL,9,CHN,NL,9,5,4,54,D,,,,CHI11,25502,,,
164757,20140410,0,Thu,MIL,NL,9,PHI,NL,9,6,2,54,N,,,,PHI13,25492,,,
164758,20140410,0,Thu,ARI,NL,12,SFN,NL,10,6,5,60,N,,,,SFO03,41577,,,
164759,20140410,0,Thu,MIA,NL,10,WAS,NL,9,1,7,51,D,,,,WAS11,20869,,,
164760,20140411,0,Fri,NYN,NL,10,ANA,AL,10,4,5,64,N,,,,ANA01,42871,,,
164761,20140411,0,Fri,TOR,AL,11,BAL,AL,10,2,0,54,N,,,,BAL12,22327,,,
164762,20140411,0,Fri,CLE,AL,11,CHA,AL,11,6,9,51,N,,,,CHI12,13605,,,
164763,20140411,0,Fri,KCA,AL,9,MIN,AL,10,1,10,51,N,,,,MIN04,24338,,,
164764,20140411,0,Fri,BOS,AL,11,NYA,AL,11,4,2,54,N,,,,NYC21,44121,,,
164765,20140411,0,Fri,OAK,AL,10,SEA,AL,9,4,6,51,N,,,,SEA03,38968,,,
164766,20140411,0,Fri,HOU,AL,11,TEX,AL,10,0,1,71,N,,,,ARL02,36150,,,
164767,20140411,0,Fri,LAN,NL,11,ARI,NL,13,6,0,54,N,,,,PHO01,33349,,,
164768,20140411,0,Fri,WAS,NL,10,ATL,NL,10,6,7,59,N,,,,ATL02,28243,,,
164769,20140411,0,Fri,TBA,AL,11,CIN,NL,10,2,1,54,N,,,,CIN09,30502,,,
164770,20140411,0,Fri,PIT,NL,10,MIL,NL,10,2,4,51,N,,,,MIL06,27469,,,
164771,20140411,0,Fri,MIA,NL,11,PHI,NL,10,3,6,51,N,,,,PHI13,22283,,,
164772,20140411,0,Fri,DET,AL,8,SDN,NL,10,0,6,51,N,,,,SAN02,30353,,,
164773,20140411,0,Fri,COL,NL,11,SFN,NL,11,5,6,51,N,,,,SFO03,41707,,,
164774,20140411,0,Fri,CHN,NL,10,SLN,NL,10,6,3,66,N,,,,STL10,43903,,,
164775,20140412,0,Sat,NYN,NL,11,ANA,AL,11,7,6,78,N,,,,ANA01,40027,,,
164776,20140412,0,Sat,TOR,AL,12,BAL,AL,11,1,2,70,N,,,,BAL12,30446,,,
164777,20140412,0,Sat,CLE,AL,12,CHA,AL,12,12,6,54,D,,,,CHI12,27332,,,
164778,20140412,0,Sat,KCA,AL,10,MIN,AL,11,1,7,51,D,,,,MIN04,23963,,,
164779,20140412,0,Sat,BOS,AL,12,NYA,AL,12,4,7,51,D,,,,NYC21,48572,,,
164780,20140412,0,Sat,OAK,AL,11,SEA,AL,10,3,1,54,N,,,,SEA03,22061,,,
164781,20140412,0,Sat,HOU,AL,12,TEX,AL,11,6,5,60,N,,,,ARL02,42577,,,
164782,20140412,0,Sat,LAN,NL,12,ARI,NL,14,8,5,54,N,,,,PHO01,38374,,,
164783,20140412,0,Sat,WAS,NL,11,ATL,NL,11,3,6,51,N,,,,ATL02,36621,,,
164784,20140412,0,Sat,TBA,AL,12,CIN,NL,11,1,0,54,D,,,,CIN09,35356,,,
164785,20140412,0,Sat,PIT,NL,11,MIL,NL,11,2,3,51,N,,,,MIL06,42828,,,
164786,20140412,0,Sat,MIA,NL,12,PHI,NL,11,4,5,59,N,,,,PHI13,27760,,,
164787,20140412,0,Sat,DET,AL,9,SDN,NL,11,6,2,54,N,,,,SAN02,42182,,,
164788,20140412,0,Sat,COL,NL,12,SFN,NL,12,1,0,54,D,,,,SFO03,41917,,,
164789,20140412,0,Sat,CHN,NL,11,SLN,NL,11,4,10,51,D,,,,STL10,45302,,,
164790,20140413,0,Sun,NYN,NL,12,ANA,AL,12,2,14,51,D,,,,ANA01,38855,,,
164791,20140413,0,Sun,TOR,AL,13,BAL,AL,12,11,3,54,D,,,,BAL12,39281,,,
164792,20140413,0,Sun,CLE,AL,13,CHA,AL,13,3,4,52,D,,,,CHI12,14281,,,
164793,20140413,0,Sun,KCA,AL,11,MIN,AL,12,3,4,51,D,,,,MIN04,20878,,,
164794,20140413,0,Sun,BOS,AL,13,NYA,AL,13,2,3,51,N,,,,NYC21,46081,,,
164795,20140413,0,Sun,OAK,AL,12,SEA,AL,11,3,0,54,D,,,,SEA03,22628,,,
164796,20140413,0,Sun,HOU,AL,13,TEX,AL,12,0,1,51,D,,,,ARL02,38698,,,
164797,20140413,0,Sun,LAN,NL,13,ARI,NL,15,8,6,54,D,,,,PHO01,31757,,,
164798,20140413,0,Sun,WAS,NL,12,ATL,NL,12,2,10,51,D,,,,ATL02,27919,,,
164799,20140413,0,Sun,TBA,AL,13,CIN,NL,12,4,12,51,D,,,,CIN09,34307,,,
164800,20140413,0,Sun,PIT,NL,12,MIL,NL,12,1,4,51,D,,,,MIL06,32152,,,
